1,1.2798
2,2.00702
3,2.67182
4,3.12941
5,3.33248
6,3.45544
7,3.33709
8,3.02174
9,2.69927
10,2.50955
11,2.3382
12,2.15756
13,2.02668
14,1.95609
15,1.90259
16,1.83697
17,1.77322
18,1.71742
19,1.65928
20,1.60998
21,1.54225
22,1.48781
23,1.44064
24,1.40084
25,1.36562
26,1.32877
27,1.30088
28,1.27582
29,1.2551
30,1.23723
31,1.21966
32,1.20308
33,1.18821
34,1.17506
35,1.16316
36,1.14953
37,1.13557
38,1.12315
39,1.11103
40,1.09987
41,1.08707
42,1.07389
43,1.06138
44,1.04943
45,1.03768
46,1.02638
47,1.01504
48,1.00418
49,0.993481
50,0.983404
51,0.973513
52,0.964265
53,0.955256
54,0.947188
55,0.93955
56,0.932483
57,0.926186
58,0.920244
59,0.914999
60,0.910355
61,0.906063
62,0.902302
63,0.898863
64,0.89568
65,0.892721
66,0.889976
67,0.887429
68,0.884869
69,0.882278
70,0.879562
71,0.876857
72,0.874019
73,0.871158
74,0.868167
75,0.86515
76,0.862042
77,0.858872
78,0.855818
79,0.852593
80,0.849555
81,0.846616
82,0.843878
83,0.841363
84,0.838888
85,0.836771
86,0.83455
87,0.832679
88,0.830783
89,0.829147
90,0.827625
91,0.8261
92,0.8247
93,0.823469
94,0.822512
95,0.821558
96,0.820672
97,0.819948
98,0.819321
99,0.818842
100,0.818513
101,0.818371
102,0.818409
103,0.818706
104,0.819296
105,0.820285
106,0.821576
107,0.823326
108,0.82538
109,0.827834
110,0.830755
111,0.834388
112,0.838701
113,0.843875
114,0.849859
115,0.856745
116,0.864287
117,0.872279
118,0.879966
119,0.887006
120,0.892686
121,0.897107
122,0.900174
123,0.902137
124,0.902857
125,0.902629
126,0.901379
127,0.899451
128,0.896909
129,0.893965
130,0.890636
131,0.887207
132,0.883586
133,0.880101
134,0.876677
135,0.873478
136,0.870503
137,0.867829
138,0.865335
139,0.863241
140,0.861443
141,0.859998
142,0.858932
143,0.858215
144,0.857711
145,0.85756
146,0.857569
147,0.857864
148,0.858318
149,0.859
150,0.859745
151,0.860616
152,0.861452
153,0.862337
154,0.863195
155,0.863966
156,0.864697
157,0.865342
158,0.865862
159,0.866225
160,0.866462
161,0.866641
162,0.86663
163,0.866487
164,0.866269
165,0.865888
166,0.86543
167,0.864869
168,0.864248
169,0.863566
170,0.862923
171,0.862194
172,0.861547
173,0.860924
174,0.860344
175,0.859777
176,0.859258
177,0.8588
178,0.858369
179,0.858024
180,0.857675
181,0.857445
182,0.857221
183,0.857131
184,0.857085
185,0.857117
186,0.857228
187,0.857356
188,0.8575
189,0.857674
190,0.8578
191,0.857985
192,0.858121
193,0.858338
194,0.858525
195,0.858753
196,0.85891
197,0.859128
198,0.859291
199,0.859479
200,0.859598
201,0.859711
202,0.859774
203,0.859875
204,0.859978
205,0.860102
206,0.860241
207,0.860408
208,0.860532
209,0.860666
210,0.860718
211,0.860782
212,0.860858
213,0.860945
214,0.861009
215,0.861094
216,0.86124
217,0.861409
218,0.861546
219,0.861726
220,0.861895
221,0.862133
222,0.86229
223,0.862526
224,0.862693
225,0.8629
226,0.86305
227,0.863324
228,0.863558
229,0.86378
230,0.863988
231,0.864226
232,0.864369
233,0.864548
234,0.864731
235,0.864839
236,0.864943
237,0.865099
238,0.865232
239,0.86545
240,0.865645
241,0.865847
242,0.866026
243,0.866172
244,0.866269
245,0.866371
246,0.86645
247,0.866503
248,0.866554
249,0.866632
250,0.866729
251,0.866827
252,0.866943
253,0.867096
254,0.867196
255,0.867329
256,0.867366
257,0.867433
258,0.867468
259,0.867535
260,0.867613
261,0.867763
262,0.867897
263,0.867998
264,0.86804
265,0.868114
266,0.868154
267,0.868147
268,0.868144
269,0.868169
270,0.868216
271,0.868255
272,0.868304
273,0.86832
274,0.868375
275,0.868366
276,0.868389
277,0.868409
278,0.868421
279,0.868426
280,0.868418
281,0.868422
282,0.868438
283,0.868482
284,0.868472
285,0.86853
286,0.868504
287,0.868496
288,0.86844
289,0.868455
290,0.868388
291,0.868398
292,0.868322
293,0.868269
294,0.868179
295,0.868146
296,0.868077
297,0.868083
298,0.868036
299,0.868062
300,0.868029
301,0.868034
302,0.867948
303,0.867893
304,0.867765
305,0.867744
306,0.867629
307,0.867609
308,0.867619
309,0.867613
310,0.867596
311,0.867592
312,0.867613
313,0.86763
314,0.86757
315,0.867537
316,0.867407
317,0.867352
318,0.867263
319,0.867237
320,0.867211
321,0.867272
322,0.867254
323,0.867296
324,0.867326
325,0.867356
326,0.8673
327,0.867281
328,0.867146
329,0.8671
330,0.867052
331,0.86704
332,0.86701
333,0.867069
334,0.867014
335,0.86702
336,0.866948
337,0.866985
338,0.866938
339,0.866947
340,0.866877
341,0.86687
342,0.866863
343,0.866885
344,0.866903
345,0.866942
346,0.866936
347,0.866963
348,0.866941
349,0.866919
350,0.866848
351,0.866847
352,0.866818
353,0.86686
354,0.866874
355,0.866963
356,0.866989
357,0.867091
358,0.867066
359,0.867058
360,0.867044
361,0.867029
362,0.86701
363,0.867004
364,0.867
365,0.867021
366,0.867033
367,0.867084
368,0.867109
369,0.867197
370,0.867229
371,0.867288
372,0.867276
373,0.867307
374,0.867281
375,0.867278
376,0.867226
377,0.867283
378,0.867256
379,0.867285
380,0.867257
381,0.867283
382,0.86729
383,0.867334
384,0.867363
385,0.867407
386,0.867409
387,0.867403
388,0.867401
389,0.867448
390,0.867513
391,0.867562
392,0.867595
393,0.867612
394,0.867617
395,0.867634
396,0.867642
397,0.867681
398,0.86768
399,0.867761
400,0.867797
401,0.867861
402,0.867922
403,0.867982
404,0.868019
405,0.868031
406,0.867966
407,0.867945
408,0.867923
409,0.86796
410,0.867981
411,0.86806
412,0.868098
413,0.868197
414,0.868222
415,0.868233
416,0.868206
417,0.868252
418,0.868231
419,0.868238
420,0.868256
421,0.868278
422,0.868334
423,0.868363
424,0.868362
425,0.868423
426,0.868463
427,0.868476
428,0.868472
429,0.868496
430,0.868493
431,0.868495
432,0.868479
433,0.868519
434,0.868505
435,0.868543
436,0.868581
437,0.868602
438,0.868594
439,0.868582
440,0.868578
441,0.868588
442,0.8686
443,0.868671
444,0.868675
445,0.868713
446,0.868724
447,0.868749
448,0.868747
449,0.868769
450,0.868734
451,0.868706
452,0.868686
453,0.868709
454,0.868651
455,0.868704
456,0.868667
457,0.868709
